state,salary,ocode,occupation,projemp,projempnorm,salarynorm
SA,27281,2312,Marine Transport Professionals,3.409027878727939,0.49953638477376744,0.30139945101921434
SA,16424.5,2321,Architects and Landscape Architects,7.425365540295815,0.5554817962555032,0.1792681006164784
SA,19549,2322,Surveyors and Spatial Scientists,-3.2229377157557817,0.4071566907887585,0.21441749538766144
SA,11440,2323,"Fashion, Industrial and Jewellery Designers",-0.009146844112238338,0.4519230595258324,0.12319443819466319
SA,9331,2324,"Graphic and Web Designers, and Illustrators",12.569159235804198,0.6271320605313502,0.09946901858434955
SA,9320,2325,Interior Designers,14.945513588613466,0.6602333914693544,0.09934527291544797
SA,22153.5,2326,Urban and Regional Planners,7.644539746242216,0.5585347744090052,0.24371709490167845
SA,28808.5,2330,Engineering Professionals nfd,4.450621532852035,0.5140452210537303,0.31858322458713945
SA,27067,2331,Chemical and Materials Engineers,11.011668615931862,0.6054370585295297,0.2989920352787652
SA,23510,2332,Civil Engineering Professionals,13.47946775461139,0.6398121658788963,0.25897718579849704
SA,28048,2333,Electrical Engineers,-2.5695305999223055,0.4162582985320995,0.31002789902353417
SA,24682,2334,Electronics Engineers,-5.047023877313551,0.3817481570733309,0.27216172433964814
SA,21571.5,2335,"Industrial, Mechanical and Production Engineers",-7.223815007859978,0.35142663389226636,0.23716982405615802
SA,43596,2336,Mining Engineers,-5.720804466877272,0.3723627578594525,0.48493677721279754
SA,26121.5,2339,Other Engineering Professionals,17.142830059021954,0.6908408215340391,0.28835553255636054
SA,29273,2340,Natural and Physical Science Professionals nfd,18.469497706521313,0.7093205843660029,0.32380866669666564
SA,17610,2341,Agricultural and Forestry Scientists,12.361186806196391,0.6242351170640215,0.19260450884219052
SA,18045,2342,"Chemists, and Food and Wine Scientists",6.2578583319688335,0.5392190522629456,0.19749808756693515
SA,16326,2343,Environmental Scientists,11.253541360349,0.6088062150479464,0.17816001439949603
SA,27454,2344,"Geologists, Geophysicists and Hydrogeologists",21.64410289357882,0.7535411177094701,0.3033456329028484
SA,18060,2345,Life Scientists,6.25785833196883,0.5392190522629456,0.19766683166089186
SA,17316,2346,Medical Laboratory Scientists,6.257858331968831,0.5392190522629456,0.18929712460063897
SA,17500,2347,Veterinarians,15.027457762671576,0.6613748294963608,0.19136705215317465
SA,24014,2349,Other Natural and Physical Science Professionals,16.012266178107488,0.6750926781123885,0.26464698735544256
SA,11816,2400,Education Professionals nfd,16.70395937351582,0.6847275902380611,0.12742429014984474
SA,14829,2410,School Teachers nfd,16.343451694875263,0.6797059132468894,0.1613193538226162
SA,11466,2411,Early Childhood (Pre-primary School) Teachers,22.00993063529087,0.7586369003019937,0.12348692795752149
SA,17639,2412,Primary School Teachers,9.64301110364537,0.5863723995903345,0.19293074742384017
SA,18259,2413,Middle School Teachers,1.7828690768657456,0.47688487213443614,0.19990550330738424
SA,20926,2414,Secondary School Teachers,7.128461202511699,0.551346079404057,0.22990820321288755
SA,12736,2415,Special Education Teachers,4.9242200398991525,0.5206421921220303,0.13777392791252308
SA,18690.5,2421,University Lecturers and Tutors,8.272890350218129,0.5672873584934088,0.20475970841020563
SA,14682,2422,Vocational Education Teachers,-15.326775511311174,0.23855677637912467,0.15966566170184043
SA,12464,2491,Education Advisers and Reviewers,17.28846723415271,0.6928694686190919,0.13471403500877469
SA,4746,2492,Private Tutors and Teachers,5.473439846495701,0.5282925269950122,0.04788957386491473
SA,9738,2493,Teachers of English to Speakers of Other Languages,-7.3766350466230115,0.3492979334015025,0.10404760833370832
SA,10259.5,2511,Nutrition Professionals,17.586691326639695,0.6970235689397903,0.10991427800027
SA,18847,2512,Medical Imaging Professionals,11.303883027471974,0.6095074472448359,0.20652027179048732
SA,18747,2513,Occupational and Environmental Health Professionals,9.18515090880417,0.5799946546993585,0.20539531116410925
SA,23196,2514,Optometrists and Orthoptists,9.713758918500451,0.5873578783889363,0.2554448094316699
SA,16423,2515,Pharmacists,7.522604559506734,0.5568362832036229,0.17925122620708275
SA,9888,2519,Other Health Diagnostic and Promotion Professionals,26.327124898629574,0.8187730815350197,0.10573504927327544
SA,13600.5,2521,Chiropractors and Osteopaths,18.57561943076688,0.7107988025912484,0.14749921252756154
SA,4142,2522,Complementary Health Therapists,10.23329609993888,0.5945947503466311,0.04109481168159115
SA,23088,2523,Dental Practitioners,16.72949346816162,0.6850832663669489,0.25422985195518155
SA,12380,2524,Occupational Therapists,14.612307078357714,0.6555920049885738,0.1337690680826171
SA,13673,2525,Physiotherapists,24.923337132519638,0.799219077159454,0.14831480898168564
SA,10592,2526,Podiatrists,17.217593624899276,0.6918822375725542,0.1136547720829771
SA,13487.5,2527,Audiologists and Speech Pathologists \ Therapists,38.308413610591394,0.9856659534880499,0.1462280070197543
SA,32350,2531,General Practitioners and Resident Medical Officers,12.245152604494763,0.6226188233887486,0.358423705170319
SA,89381,2532,Anaesthetists,16.586883471390305,0.6830967862392633,1.0
SA,63926,2533,Specialist Physicians,7.580092226080791,0.5576370553081166,0.7136412725554605
SA,59274,2534,Psychiatrists,-0.10066996823392119,0.4506481919049953,0.6613081042163524
SA,52054,2535,Surgeons,1.9521497258621179,0.4792428600234077,0.5800859469918553
SA,39200,2539,Other Medical Practitioners,13.108443417799828,0.6346439975270953,0.4354835080772173
SA,7701.5,2540,Midwifery and Nursing Professionals nfd,0,0.45205047011745547,0.08113778517751878
SA,14973,2541,Midwives,16.62783738488575,0.683667252105272,0.16293929712460065
SA,15628.5,2542,Nurse Educators and Researchers,16.88795259872098,0.6872905163566624,0.17031341403050893
SA,18050,2543,Nurse Managers,19.0472003369873,0.7173676695712055,0.19755433559825405
SA,13634,2544,Registered Nurses,18.370067352544616,0.7079355733097289,0.1478760743373982
SA,21354,2611,ICT Business and Systems Analysts,9.526639117167598,0.584751400755813,0.23472303469378572
SA,14651,2612,Multimedia Specialists and Web Developers,20.499161962031728,0.7375927097480043,0.15931692390766322
SA,20955,2613,Software and Applications Programmers,20.98286225996597,0.7443303933000405,0.2302344417945372
SA,18910,2621,"Database and Systems Administrators, and ICT Security Specialists",7.641459525808249,0.5584918686042266,0.20722899698510552
SA,20822,2631,Computer Network Professionals,11.593931800942846,0.6135476697930731,0.22873824416145436
SA,16644,2632,ICT Support and Test Engineers,18.364094782300807,0.7078523786363601,0.1817373891913783
SA,26878,2633,Telecommunications Engineering Professionals,19.52673705365304,0.7240473566879486,0.2968658596949107
SA,4722.5,2711,Barristers,15.026702116358464,0.6613643037518933,0.04762520811771588
SA,21768,2712,Judicial and Other Legal Professionals,8.724240168459778,0.5735744173593406,0.23938037168699094
SA,21612,2713,Solicitors,-1.5813307945746056,0.430023387375443,0.23762543310984116
SA,9974,2721,Counsellors,17.8371776056355,0.7005127073364557,0.10670251541196057
SA,2694,2722,Ministers of Religion,3.098169017277995,0.49520628895463953,0.024805381811636593
SA,14002,2723,Psychologists,30.21415999616976,0.8729173782301692,0.15201592944246953
SA,3414,2724,Social Professionals,3.098169017277998,0.49520628895463953,0.032905098321558746
SA,13622,2725,Social Workers,7.971676062349574,0.5630916063682238,0.14774107906223283
SA,8087,2726,"Welfare, Recreation and Community Arts Workers",30.38981592014651,0.8753641702516967,0.08547450839220627
SA,11748.5,3111,Agricultural Technicians,0.1356279764343364,0.45393969447791227,0.12666494172703954
SA,6951.5,3112,Medical Technicians,0.621401338406484,0.4607062546908275,0.07270058047968321
SA,14309.5,3113,Primary Products Inspectors,1.5106980904361305,0.4730936774908935,0.1554751833685821
SA,10304,3114,Science Technicians,10.879218068000494,0.6035920940296802,0.11041488547900824
SA,16141,3121,"Architectural, Building and Surveying Technicians",1.6236072339556569,0.4746664407958056,0.17607883724069656
SA,16457.5,3122,Civil Engineering Draftspersons and Technicians,2.981923411976148,0.4935870505415484,0.17963933762318318
SA,19604,3123,Electrical Engineering Draftspersons and Technicians,9.035946387683715,0.5779163164139862,0.21503622373216938
SA,17646,3124,Electronic Engineering Draftspersons and Technicians,-8.095320233565907,0.3392870374317516,0.19300949466768663
SA,17690.5,3125,Mechanical Engineering Draftspersons and Technicians,-7.213262329357338,0.35157362699663447,0.19351010214642486
SA,20879,3126,Safety Inspectors,6.174350146192707,0.538055828398567,0.22937947171848985
SA,20622,3129,Other Building and Engineering Technicians,2.8803144166405112,0.4921716921894125,0.2264883229086982
SA,11279.5,3131,ICT Support Technicians,18.485825612808654,0.7095480232700128,0.12138887638932637
SA,20521,3132,Telecommunications Technical Specialists,4.523979669308313,0.5150670602205044,0.22535211267605634
SA,12649,3211,Automotive Electricians,-0.8715350460564323,0.43991045827558595,0.13679521216757415
SA,12740,3212,Motor Mechanics,-1.8940263552695042,0.4256677073291695,0.1378189263375782
SA,7852.5,3221,"Metal Casting, Forging and Finishing Trades Workers",0,0.45205047011745547,0.08283647572334968
SA,11417.5,3222,Sheetmetal Trades Workers,4.724942364905447,0.5178663618841178,0.12294132205372812
SA,13241,3223,Structural Steel and Welding Trades Workers,4.804514891970052,0.5189747641511556,0.14345497907573235
SA,20472,3231,Aircraft Maintenance Engineers,0.953735094888547,0.4653354841835495,0.2248008819691311
SA,17750,3232,Metal Fitters and Machinists,2.0650971542522836,0.4808161566158623,0.19417945371911982
SA,11673,3233,Precision Metal Trades Workers,-6.169494579876846,0.3661127472491025,0.1258155964541241
SA,14426,3234,Toolmakers and Engineering Patternmakers,-2.756958127054687,0.41364753444501523,0.15678576249831255
SA,10646,3241,Panelbeaters,0,0.45205047011745547,0.11426225082122125
SA,11057,3242,Vehicle Body Builders and Trimmers,0.5893182238362527,0.4602593542562792,0.11888583899563515
SA,10680.5,3243,Vehicle Painters,3.1222115543544593,0.4955411884932611,0.1146503622373217
SA,8995,3311,Bricklayers and Stonemasons,-2.442330553357905,0.41803012638752024,0.09568915087971921
SA,10664,3312,Carpenters and Joiners,5.317154166775465,0.5261155520000268,0.11446474373396931
SA,6840.5,3321,Floor Finishers,5.050047687816252,0.5223949032065244,0.07145187418440355
SA,7898,3322,Painting Trades Workers,5.403135694838962,0.5273132281848183,0.0833483328083517
SA,10096,3331,Glaziers,13.030996742511508,0.6335652072255832,0.10807496737614183
SA,9731,3332,Plasterers,12.41770457892623,0.6250223790718099,0.10396886108986185
SA,6040,3333,Roof Tilers,0.522763052984531,0.459332276721149,0.062446564370247044
SA,5632.5,3334,Wall and Floor Tilers,0.005837692273431532,0.4521317860136427,0.05786234981775638
SA,13589,3341,Plumbers,11.35508625191936,0.610220680469301,0.14736984205552806
SA,19102,3411,Electricians,4.54298522106317,0.5153317972777337,0.20938892138775142
SA,16741.5,3421,Airconditioning and Refrigeration Mechanics,2.4292652254221125,0.4858888208953275,0.18283422580209693
SA,31938.5,3422,Electrical Distribution Trades Workers,-10.224142647214128,0.3096336925343012,0.35379449219277326
SA,14477,3423,Electronics Trades Workers,-5.170874287259768,0.3800229878444274,0.15735949241776537
SA,16332,3424,Telecommunications Trades Workers,-7.952238468073247,0.3412800890425804,0.1782275120370787
SA,8276,3511,Bakers and Pastrycooks,12.574090203414062,0.627200746243355,0.08760068397606084
SA,9022.5,3512,Butchers and Smallgoods Makers,4.77544196148981,0.5185697939529921,0.09599851505197318
SA,8088,3513,Chefs,16.652315996561747,0.6840082259272242,0.08548575799847005
SA,3952.5,3514,Cooks,13.644757788387432,0.6421145666560811,0.03896301129460469
SA,6128,3611,Animal Attendants and Trainers,12.71070662639287,0.6291037391295977,0.06343652972145974
SA,5775,3612,Shearers,8.919981545532178,0.5763009888797347,0.059465418710345136
SA,5928.5,3613,Veterinary Nurses,9.338291215200687,0.5821278163450473,0.06119223327183548
SA,2702,3621,Florists,0,0.45205047011745547,0.024895378661746837
SA,8287,3622,Gardeners,13.946324081677163,0.6463152220264091,0.08772442964496242
SA,8190.5,3623,Greenkeepers,9.540860225463172,0.5849494931032109,0.08663884264050759
SA,5883,3624,Nurserypersons,4.755862864083574,0.5182970677150279,0.06068037618683346
SA,3713.5,3911,Hairdressers,3.250720930620279,0.4973312546033017,0.03627435539756108
SA,8574,3921,Print Finishers and Screen Printers,-13.346277477208224,0.2661440428873408,0.0909530666426675
SA,10439,3922,Graphic Pre-press Trades Workers,-10.20835291219582,0.309853635003591,0.11193358232461864
SA,12404,3923,Printers,-7.715615400882641,0.3445761203963987,0.13403905863294785
SA,6908,3931,Canvas and Leather Goods Makers,-6.190114472486307,0.36582552329684764,0.07221122260720875
SA,4566,3932,Clothing Trades Workers,-6.190114472486305,0.3658255232968477,0.04586464473743419
SA,7141,3933,Upholsterers,-11.712158173343097,0.2889064410143184,0.07483238086666967
SA,8684,3941,Cabinetmakers,-0.05391831447233924,0.4512994171573368,0.09219052333168339
SA,8139,3942,Wood Machinists and Other Wood Trades Workers,0.2941367523807132,0.4561476360010174,0.08605948791792287
SA,8368.5,3991,Boat Builders and Shipwrights,0.8316420688888924,0.4636347943625809,0.08864127255546056
SA,21987,3992,"Chemical, Gas, Petroleum and Power Generation Plant Operators",0,0.45205047011745547,0.24184403545875893
SA,9558,3993,"Gallery, Library and Museum Technicians",-3.4809054440597627,0.4035633398494003,0.10202267920622778
SA,7812.5,3994,Jewellers,3.8656718925594737,0.5058971889210223,0.08238649147279845
SA,8341,3995,Performing Arts Technicians,2.3812494294467106,0.48521998682562967,0.08833190838320659
SA,10400,3996,Signwriters,-3.8505535541473854,0.3984143415915633,0.11149484768033119
SA,9924,3999,Other Miscellaneous Technicians and Trades Workers,17.946990519700734,0.7020423418395938,0.10614003509877154
SA,31265,4111,Ambulance Officers and Paramedics,19.906905316602188,0.7293428949855639,0.3462178823741169
SA,11154,4112,"Dental Hygienists, Technicians and Therapists",2.6676767256002236,0.4892097641534288,0.1199770508032219
SA,3416,4113,Diversional Therapists,2.8135853498851406,0.49124219237839206,0.032927597534086306
SA,7880,4114,Enrolled and Mothercraft Nurses,7.631375546746789,0.5583514042295887,0.08314583989560366
SA,9095,4115,Indigenous Health Workers,0,0.45205047011745547,0.09681411150609728
SA,1950,4116,Massage Therapists,20.22876974324295,0.7338262923756929,0.016435674751383703
SA,7574,4117,Welfare Support Workers,11.655087356683273,0.6143995336099606,0.07970346037888675
SA,4344.5,4211,Child Carers,17.64063054871521,0.6977749131315137,0.04337285695000675
SA,4923,4221,Education Aides,20.76408931425629,0.7412830044846236,0.04988075417360392
SA,3351,4230,Personal Carers and Assistants nfd,0,0.45205047011745547,0.032196373126940556
SA,4044,4231,Aged and Disabled Carers,39.337459055496296,1.0,0.03999235026774063
SA,5226,4232,Dental Assistants,6.592912354583083,0.5438861735916957,0.0532893848715295
SA,4567,4233,Nursing Support and Personal Care Workers,11.622393357142325,0.6139441238781533,0.04587589434369797
SA,8124,4234,Special Care Workers,6.592912354583071,0.5438861735916954,0.08589074382396616
SA,671,4310,Hospitality Workers nfd,12.673590947491808,0.6285867377956678,0.0020474283400081
SA,3191.5,4311,Bar Attendants and Baristas,13.42814587767407,0.6390972798894169,0.030402060927867524
SA,1540.5,4312,Cafe Workers,10.623668642905756,0.6000324287461429,0.011828960986365477
SA,8635,4313,Gaming Workers,-5.223329991457122,0.3792923082544202,0.09163929262475813
SA,8510,4314,Hotel Service Managers,3.0980149526322434,0.49520414291744647,0.09023309184178553
SA,1662,4315,Waiters,15.758489560039578,0.6715577070719531,0.01319578814741484
SA,3415.5,4319,Other Hospitality Workers,17.369315939036678,0.6939956473529622,0.032921972730954416
SA,13709,4411,Defence Force Members - Other Ranks,0.9160259298873725,0.4648102159092182,0.14871979480718175
SA,23510,4412,Fire and Emergency Workers,6.43720187103294,0.541717210768278,0.25897718579849704
SA,27718,4413,Police,8.28292334096196,0.567427112628358,0.3063155289564865
SA,18108,4421,Prison Officers,8.50337678845509,0.5704979099247576,0.19820681276155336
SA,9716,4422,Security Officers and Guards,9.920964876420726,0.5902441453201862,0.10380011699590515
SA,3042.5,4511,Beauty Therapists,18.71326023745699,0.7127160645885752,0.02872586959456419
SA,7072.5,4512,Driving Instructors,6.7621821133079365,0.5462440097850747,0.07406178283760069
SA,8951.5,4513,Funeral Workers,6.69863832623203,0.5453588791973039,0.09519979300724475
SA,4198,4514,"Gallery, Museum and Tour Guides",19.094582767904907,0.7180276812081892,0.04172478963236287
SA,2563,4515,Personal Care Consultants,14.4384917448316,0.6531708513965828,0.023331683391081312
SA,7565,4516,Tourism and Travel Advisers,5.326727112595169,0.5262488979579875,0.07960221392251271
SA,10679,4517,Travel Attendants,6.762182113307944,0.5462440097850747,0.11463348782792603
SA,1810,4518,Other Personal Service Workers,19.60335506241163,0.7251146041128669,0.014860729874454394
SA,2612,4521,Fitness Instructors,18.420536146020485,0.7086385763079609,0.02388291409800657
SA,3623,4522,Outdoor Adventure Guides,26.51580316997585,0.8214012678125672,0.035256266030688925
SA,2318,4523,"Sports Coaches, Instructors and Officials",20.13021084347997,0.73245342020531,0.020575529856455024
SA,3559,4524,Sportspersons,17.679795013643044,0.6983204529467579,0.034536291229806955
SA,9586,5100,Office Managers and Program Administrators nfd,0,0.45205047011745547,0.10233766818161365
SA,11425.5,5111,"Contract, Program and Project Administrators",-14.54821198886423,0.24940174517862557,0.12303131890383837
SA,8119,5121,Office Managers,-1.0683431468477869,0.43716902787069983,0.08583449579264726
SA,16371,5122,Practice Managers,10.250903060667117,0.5948400057872554,0.17866624668136616
SA,11230,5211,Personal Assistants,-11.021543035017267,0.2985263363878741,0.12083202087926923
SA,6780,5212,Secretaries,-32.45283714920792,0.0,0.0707712730054448
SA,9254,5300,General Clerical Workers nfd,-4.231118631469675,0.3931132758843382,0.09860279890203844
SA,5920.5,5311,General Clerks,4.873108101184083,0.5199302304584466,0.06110223642172524
SA,6722,5321,Keyboard Operators,-1.554304612166284,0.4303998474799014,0.07011879584214553
SA,8157,5411,Call or Contact Centre Workers,5.109315088699733,0.5232204660474198,0.08626198083067092
SA,10289,5412,Information Officers,-6.564526952586556,0.3606101599414348,0.11024614138505152
SA,4587,5421,Receptionists,4.694862524459897,0.5174473659747018,0.04610088646897358
SA,8566,5511,Accounting Clerks,-1.1273491588312332,0.4363471060358157,0.09086306979255726
SA,5000,5512,Bookkeepers,2.1134707874542347,0.48148997516459785,0.05074697385591504
SA,10654,5513,Payroll Clerks,4.372083210559829,0.5129512246998462,0.11435224767133151
SA,10299,5521,Bank Workers,-5.459081414146832,0.3760084184370905,0.11035863744768933
SA,12565,5522,Credit and Loans Officers,9.053509135988564,0.578160955999464,0.13585024524141656
SA,10975,5523,"Insurance, Money Market and Statistical Clerks",-7.620605565920625,0.34589955601353417,0.11796337128200513
SA,10139,5610,Clerical and Office Support Workers nfd,-2.7372689016166176,0.41392179470690255,0.10855870044548441
SA,1780,5611,Betting Clerks,0.9848366916120698,0.4657687126053244,0.014523241686540971
SA,8487,5612,Couriers and Postal Deliverers,0.9628429891009997,0.4654623522241337,0.08997435089771857
SA,3486,5613,Filing and Registry Clerks,0.5239792677556516,0.45934921793514893,0.033715069972550964
SA,8139,5614,Mail Sorters,-13.174289968111799,0.268539735873563,0.08605948791792287
SA,1735,5615,Survey Interviewers,1.0854317483877653,0.46716994734168565,0.014017009404670837
SA,5905.5,5616,Switchboard Operators,-17.574462500335844,0.2072477122318537,0.060933492327768526
SA,4212,5619,Other Clerical and Office Support Workers,1.7740877227429994,0.4767625526206998,0.0418822841200558
SA,9223,5911,Purchasing and Supply Logistics Clerks,4.541180505013277,0.515306658559198,0.09825406110786122
SA,11760,5912,Transport and Despatch Clerks,7.15693590408692,0.5517427165971119,0.12679431219907303
SA,10916,5991,Conveyancers and Legal Executives,7.628394615845117,0.5583098814742964,0.11729964451244207
SA,8828.5,5992,Court and Legal Clerks,8.451666840948183,0.5697776183221229,0.09381609143679971
SA,10629,5993,Debt Collectors,2.0022704894489562,0.4799410151535094,0.11407100751473698
SA,7662,5994,Human Resource Clerks,-0.25397450530758703,0.4485127426147941,0.08069342573009945
SA,17461,5995,Inspectors and Regulatory Officers,1.0999519334710637,0.4673722056669877,0.1909283175088872
SA,19468.5,5996,"Insurance Investigators, Loss Adjusters and Risk Surveyors",3.2167869106131572,0.49685857205703726,0.21351190208342707
SA,5860,5997,Library Assistants,-4.381526706138004,0.3910181727489583,0.0604216352427665
SA,6722.5,5999,Other Miscellaneous Clerical and Administrative Workers,3.6772266818649904,0.5032722490523087,0.07012442064527742
SA,14862,6111,"Auctioneers, and Stock and Station Agents",5.706125296604522,0.5315337094724509,0.16169059082932097
SA,10933,6112,Insurance Agents,1.6966538359046375,0.4756839404553793,0.11749088781892633
SA,8821,6113,Sales Representatives,0.542894026065011,0.4596126902887861,0.09373171938982136
SA,9398.5,6121,Real Estate Sales Agents,7.279178465234176,0.5534454893618139,0.10022836700715475
SA,2652,6211,Sales Assistants (General),1.438468151271057,0.47208755350222636,0.0243328983485578
SA,6203,6212,ICT Sales Assistants,5.358012515565879,0.5266846867013785,0.06428025019124331
SA,14501,6213,Motor Vehicle and Vehicle Parts Salespersons,3.53350010603481,0.5012702155822091,0.15762948296809612
SA,3652,6214,Pharmacy Sales Assistants,2.4059549371009625,0.4855641211858475,0.03558250461233857
SA,8593,6215,Retail Supervisors,-0.7578534758307758,0.4414939810667652,0.09116680916167934
SA,3973,6216,Service Station Attendants,6.454385982844971,0.5419565761521876,0.03919362822301219
SA,3103,6217,Street Vendors and Related Salespersons,6.501395999549452,0.5426114002605942,0.029406470773522927
